regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Auckland_Region	Auckland Region	2020-06-28	2020-06-27T01:00:00.000Z		178	178								0.0	0.0	https://www.health.govt.nz/
Bay_of_Plenty	Bay of Plenty	2020-06-28	2020-06-27T01:00:00.000Z		47	47								0.0	0.0	https://www.health.govt.nz/
Earth	Earth	2020-06-28	2020-06-27T17:07:48.505Z	491989	9778712								3599.0	129896.57	80881.0	https://github.com/yahoo/covid-19-data/blob/master/data-sources.md
Hawke%27s_Bay_Region	Hawke's Bay Region	2020-06-28	2020-06-27T01:00:00.000Z		44	44								0.0	0.0	https://www.health.govt.nz/
New_Zealand	New Zealand	2020-06-28	2020-06-27T01:00:00.000Z	22	1522	1484	387435						0.0	1.57	0.29	https://www.health.govt.nz/
Northland_Region	Northland Region	2020-06-28	2020-06-27T01:00:00.000Z		28	28								0.0	0.0	https://www.health.govt.nz/
Taranaki	Taranaki	2020-06-28	2020-06-27T01:00:00.000Z		16	16								0.0	0.0	https://www.health.govt.nz/
Waikato	Waikato	2020-06-28	2020-06-27T01:00:00.000Z	1	188	187							0.0	0.0	0.0	https://www.health.govt.nz/
West_Coast,_New_Zealand	West Coast, New Zealand	2020-06-28	2020-06-27T01:00:00.000Z	1	5	4							0.0	0.0	0.0	https://www.health.govt.nz/
Whanganui	Whanganui	2020-06-28	2020-06-27T01:00:00.000Z		9	9								0.0	0.0	https://www.health.govt.nz/
