regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Adygea	Adygea	2021-01-02	2020-12-31T21:10:00.000Z	92	11103	9085		78			0		1.29	73.86	79.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Akmola_Region	Akmola Region	2021-01-02		96	7247	6368							0.29	47.14	59.29	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2021-01-02		41	3690	3567							0.14	4.57	6.57	https://www.coronavirus2020.kz/
Almaty	Almaty	2021-01-02		389	18521	17044							2.71	75.14	65.14	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2021-01-02		83	7134	5854							0.57	49.71	21.57	https://www.coronavirus2020.kz/
Altai_Krai	Altai Krai	2021-01-02	2020-12-31T21:10:00.000Z	888	33124	30660		212			0		10.14	182.57	201.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2021-01-02	2020-12-31T21:10:00.000Z	103	13901	13104		79			0		1.71	53.29	39.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amur_Oblast	Amur Oblast	2021-01-02	2020-12-31T21:10:00.000Z	105	16004	14415		138			0		0.0	116.86	117.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Arkhangelsk_Oblast	Arkhangelsk Oblast	2021-01-02	2020-12-31T21:10:00.000Z	443	43679	34495		352			0		1.86	312.86	325.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Astrakhan_Oblast	Astrakhan Oblast	2021-01-02	2020-12-31T21:10:00.000Z	389	19187	12731		177			0		3.43	151.71	66.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Atyrau_Region	Atyrau Region	2021-01-02		101	13544	12360							0.71	94.14	59.86	https://www.coronavirus2020.kz/
