regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abrantes	Abrantes	2020-06-13	2020-06-12T23:00:00.000Z		23			0			0			0.29		https://covid19.min-saude.pt/
Adygea	Adygea	2020-06-13	2020-06-12T07:45:00.000Z	12	1251	708		38			0		0.29	36.57	24.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Agder	Agder	2020-06-13	2020-06-12T11:00:00.000Z		343									0.29		https://www.fhi.no/
Akmola_Region	Akmola Region	2020-06-13		4	186	152							0.0	1.71	2.0	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2020-06-13			492	252								14.86	5.43	https://www.coronavirus2020.kz/
Albergaria-a-Velha	Albergaria-a-Velha	2020-06-13	2020-06-12T23:00:00.000Z		95			0			0			0.0		https://covid19.min-saude.pt/
Albufeira	Albufeira	2020-06-13	2020-06-12T23:00:00.000Z		81			0			-1			-0.43		https://covid19.min-saude.pt/
Alcanena	Alcanena	2020-06-13	2020-06-12T23:00:00.000Z		11			0			0			0.0		https://covid19.min-saude.pt/
Alcochete	Alcochete	2020-06-13	2020-06-12T23:00:00.000Z		25			0			0			0.29		https://covid19.min-saude.pt/
Alenquer,_Portugal	Alenquer, Portugal	2020-06-13	2020-06-12T23:00:00.000Z		115			0			-1			1.86		https://covid19.min-saude.pt/
Almada	Almada	2020-06-13	2020-06-12T23:00:00.000Z		489			0			-1			6.71		https://covid19.min-saude.pt/
Almaty	Almaty	2020-06-13		10	3005	2031							0.0	26.29	37.29	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2020-06-13			490	328								9.71	8.71	https://www.coronavirus2020.kz/
Almeida,_Portugal	Almeida, Portugal	2020-06-13	2020-06-12T23:00:00.000Z		4			0			0			0.0		https://covid19.min-saude.pt/
Almeirim	Almeirim	2020-06-13	2020-06-12T23:00:00.000Z		21			0			0			0.0		https://covid19.min-saude.pt/
Altai_Krai	Altai Krai	2020-06-13	2020-06-12T07:45:00.000Z	19	2659	1569		66			0		0.71	57.71	72.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2020-06-13	2020-06-12T07:45:00.000Z	0	220	124		8			0		0.0	8.14	4.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amadora	Amadora	2020-06-13	2020-06-12T23:00:00.000Z		1186			0			-34			23.29		https://covid19.min-saude.pt/
Amarante,_Portugal	Amarante, Portugal	2020-06-13	2020-06-12T23:00:00.000Z		102			0			0			0.14		https://covid19.min-saude.pt/
Amares	Amares	2020-06-13	2020-06-12T23:00:00.000Z		78			0			0			0.0		https://covid19.min-saude.pt/
Amstetten_District	Amstetten District	2020-06-13	2020-06-12T20:00:00.000Z		300									-0.14		https://info.gesundheitsministerium.at/
Amur_Oblast	Amur Oblast	2020-06-13	2020-06-12T07:45:00.000Z	5	914	345		41			0		0.0	36.71	13.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Anadia,_Portugal	Anadia, Portugal	2020-06-13	2020-06-12T23:00:00.000Z		46			0			0			0.29		https://covid19.min-saude.pt/
Andaman_and_Nicobar_Islands	Andaman and Nicobar Islands	2020-06-13	2020-06-12T08:00:00.000Z	0	38	33							0.0	0.71	0.0	https://www.mohfw.gov.in/
Andhra_Pradesh	Andhra Pradesh	2020-06-13	2020-06-12T08:00:00.000Z	80	5429	3048							1.0	160.86	67.43	https://www.mohfw.gov.in/
Arcos_de_Valdevez	Arcos de Valdevez	2020-06-13	2020-06-12T23:00:00.000Z		75			0			0			0.14		https://covid19.min-saude.pt/
Arganil	Arganil	2020-06-13	2020-06-12T23:00:00.000Z		9			0			0			0.0		https://covid19.min-saude.pt/
Arkhangelsk_Oblast	Arkhangelsk Oblast	2020-06-13	2020-06-12T07:45:00.000Z	16	3474	1028		112			0		1.0	104.0	26.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Arouca,_Portugal	Arouca, Portugal	2020-06-13	2020-06-12T23:00:00.000Z		44			0			0			0.29		https://covid19.min-saude.pt/
Arruda_dos_Vinhos	Arruda dos Vinhos	2020-06-13	2020-06-12T23:00:00.000Z		15			0			0			0.14		https://covid19.min-saude.pt/
Arunachal_Pradesh	Arunachal Pradesh	2020-06-13	2020-06-12T08:00:00.000Z	0	61	4							0.0	2.29	0.43	https://www.mohfw.gov.in/
Assam	Assam	2020-06-13	2020-06-12T08:00:00.000Z	6	3319	1432							0.29	166.57	133.43	https://www.mohfw.gov.in/
Astrakhan_Oblast	Astrakhan Oblast	2020-06-13	2020-06-12T07:45:00.000Z	24	2630	1560		44			0		0.29	56.71	47.86	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Atyrau_Region	Atyrau Region	2020-06-13		3	1246	897							0.14	7.14	21.57	https://www.coronavirus2020.kz/
Auckland_Region	Auckland Region	2020-06-13	2020-06-12T01:00:00.000Z		178	178								0.0	0.14	https://www.health.govt.nz/
Austria	Austria	2020-06-13	2020-06-12T20:00:00.000Z	650	16994	15985	516581						0.71	24.57	28.0	https://info.gesundheitsministerium.at/
Aveiro,_Portugal	Aveiro, Portugal	2020-06-13	2020-06-12T23:00:00.000Z		353			0			0			0.0		https://covid19.min-saude.pt/
Azambuja	Azambuja	2020-06-13	2020-06-12T23:00:00.000Z		93			0			-1			1.29		https://covid19.min-saude.pt/
B%E1%BA%AFc_Giang_Province	Bắc Giang Province	2020-06-13		0	4	4							0.0	0.0	0.0	https://ncov.moh.gov.vn/
B%E1%BA%A1c_Li%C3%AAu_Province	Bạc Liêu Province	2020-06-13		0	21	21							0.0	0.0	0.0	https://ncov.moh.gov.vn/
B%E1%BA%AFc_Ninh_Province	Bắc Ninh Province	2020-06-13		0	1	1							0.0	0.0	0.0	https://ncov.moh.gov.vn/
Baden_District,_Austria	Baden District, Austria	2020-06-13	2020-06-12T20:00:00.000Z		179									0.86		https://info.gesundheitsministerium.at/
Bahrain	Bahrain	2020-06-13	2020-06-13T00:00:00.000Z	36	17269	11903	403036	0	0	0	-602	-5	1.71	412.29	406.71	https://www.moh.gov.bh/COVID19
Banteay_Meanchey_Province	Banteay Meanchey Province	2020-06-13	2020-06-13T07:00:00.000Z		5			0			0			0.0		http://www.cdcmoh.gov.kh/
Barcelos,_Portugal	Barcelos, Portugal	2020-06-13	2020-06-12T23:00:00.000Z		307			0			0			0.0		https://covid19.min-saude.pt/
Barreiro,_Portugal	Barreiro, Portugal	2020-06-13	2020-06-12T23:00:00.000Z		262			0			-2			1.29		https://covid19.min-saude.pt/
Bashkortostan	Bashkortostan	2020-06-13	2020-06-12T07:45:00.000Z	18	4348	1759		75			0		0.0	73.71	62.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Batalha,_Portugal	Batalha, Portugal	2020-06-13	2020-06-12T23:00:00.000Z		8			0			0			0.0		https://covid19.min-saude.pt/
Battambang_Province	Battambang Province	2020-06-13	2020-06-13T07:00:00.000Z		8			0			0			0.0		http://www.cdcmoh.gov.kh/
Bay_of_Plenty	Bay of Plenty	2020-06-13	2020-06-12T01:00:00.000Z		47	47								0.0	0.0	https://www.health.govt.nz/
Beja,_Portugal	Beja, Portugal	2020-06-13	2020-06-12T23:00:00.000Z		23			0			0			0.57		https://covid19.min-saude.pt/
